STUDENT_IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE1,STDNT_TEST_ENTRANCE2,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,CORE_COURSE_NAME_4_F,CORE_COURSE_GRADE_4_F,CORE_COURSE_NAME_5_F,CORE_COURSE_GRADE_5_F,CORE_COURSE_NAME_6_F,CORE_COURSE_GRADE_6_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,CORE_COURSE_NAME_4_S,CORE_COURSE_GRADE_4_S,CORE_COURSE_NAME_5_S,CORE_COURSE_GRADE_5_S,CORE_COURSE_NAME_6_S,CORE_COURSE_GRADE_6_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,FATHER_HI_EDU_CD,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_CD,MOTHER_HI_EDU_DESC,DEGREE_GROUP_CD,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED,credit_momentum,credit_momentum_label,gateway_struggle,gateway_performance,extreme_unmet_need,unmet_need_segment,low_earned_hours,risk_score,risk_category,gpa_quartile,test_quartile,weak_preparation,efc_segment,financial_profile,gross_need_quartile,unmet_need_quartile,net_price_category,unmet_need_normalized,efc_normalized,financial_stress_score,financial_stress_level,revenue_if_retained,revenue_loss_if_not_returned,full_time_first_term,full_time_label,credit_intensity,second_term_enrolled,second_term_status,has_both_terms,credit_change,credit_momentum_trend,first_term_year,first_term_month,admission_season,cohort,father_first_gen,mother_first_gen,first_gen,first_gen_label,residency_label,distance_category,off_campus,out_of_state,demographic_disadvantage_score,demographic_disadvantage_level
7973819,17,M,BGD 1,Y,N,Theatre Arts,N,,1190.0,1190.0,200608,ENGL 1101,B,THEA 1100,B,,,,,,,,,200702,ENGL 1102,B,MATH 1101,A,,,,,,,,,On Campus,1,69.0,3.6,SCHOOL 87,,No Information,,No Information,B,Bachelors,16,15,17.0,17.0,0,0,0,0.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q4-Highest,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,2.0,Minor Increase (1-3),2006,8,Summer,Summer 2006,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7814310,18,F,BGD 1,Y,N,Management,N,,1130.0,1150.0,200608,ENGL 1101,B,HIST 1112,B,MATH 1113,B,,,,,,,200702,ECON 2106,B,COMM 1110,A,ENGL 1102,A,ITDS 2735,A,,,,,On Campus,1,69.0,3.87,SCHOOL 130,,No Information,,No Information,B,Bachelors,15,15,15.0,15.0,0,0,0,0.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q4-Highest,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,0.0,Stable (±1),2006,8,Summer,Summer 2006,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7941057,18,M,BGD 1,Y,N,Undeclared,N,,990.0,990.0,200608,ENGL 1101,B,MATH 1101,B,ECON 2106,A,MUSC 1100,A,,,,,200702,ECON 2105,B,ENGL 1102,A,HIST 2112,A,,,,,,,Off Campus,1,0.0,3.36,SCHOOL 10,2.0,High School,3.0,College/Beyond,B,Bachelors,13,13,14.0,14.0,564660,1187280,622620,265500.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q3-Above Avg,Q2-Below Avg,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q3-Moderate Unmet,Affordable,0.5194063975095018,0.1037710377103771,1.4156353597991247,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,1.0,Stable (±1),2006,8,Summer,Summer 2006,1,0,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
7903863,18,F,BGD 1,Y,N,Art,N,,1010.0,990.0,200708,ENGL 1101,B,HIST 2112,B,ARTH 1100,A,,,,,,,200802,FREN 1001,B,COMM 1110,A,,,,,,,,,Off Campus,1,69.0,3.65,SCHOOL 10,3.0,College/Beyond,2.0,High School,B,Bachelors,12,12,17.0,13.0,0,0,0,0.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q2-Below Avg,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,1.0,Stable (±1),2007,8,Summer,Summer 2007,0,1,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7970269,18,F,BGD 6,Y,N,Marketing,N,,,,200808,ENGL 1101,B,STAT 1127,B,HIST 2111,A,,,,,,,200902,ENGL 1102,B,ITDS 2735,A,MATH 1111,A,THEA 1100,A,POLS 1101,A,,,On Campus,1,150.0,3.53,SCHOOL 230,,No Information,,No Information,B,Bachelors,16,16,14.0,14.0,0,0,0,0.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q3-Above Avg,,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-2.0,Minor Drop (1-3),2008,8,Summer,Summer 2008,0,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7769386,18,M,BGD 1,Y,N,Undeclared,N,,,,200808,ENGL 1101,B,MUSC 1100,B,CPSC 1301,A,CPSC 1301L,A,,,,,200902,ENGL 1102,B,HIST 2111,A,,,,,,,,,Off Campus,1,69.0,,SCHOOL 98,,No Information,,No Information,B,Bachelors,12,12,15.0,11.0,0,0,0,0.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,,,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,-1.0,Minor Drop (1-3),2008,8,Summer,Summer 2008,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7784152,18,M,BGD 1,N,N,Undeclared,N,26.0,,1190.0,200808,ENGL 1101,B,MATH 1111,B,HIST 2111,A,THEA 1100,A,,,,,200902,ECON 2105,B,ANTH 1105,A,ENGL 1102,A,POLS 1101,A,,,,,Off Campus,1,69.0,3.47,SCHOOL 7,4.0,Other/Unknown,3.0,College/Beyond,B,Bachelors,16,16,14.0,14.0,0,0,0,0.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q3-Above Avg,Q4-Highest,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-2.0,Minor Drop (1-3),2008,8,Summer,Summer 2008,0,0,0,Continuing-Generation,Out-of-State,Regional (25-100),0,1,1,Single Factor
7815232,18,F,BGD 3,Y,N,Pre-Nursing,N,19.0,1050.0,910.0,200908,ENGL 1101,B,HIST 2111,B,PSYC 1101,B,BIOL 1215K,A,,,,,201002,CHEM 1151,B,CHEM 1151L,A,COMM 1110,A,ENGL 1102,A,ITDS 1146,A,MUSC 1100,A,On Campus,1,188.0,3.8,SCHOOL 284,4.0,Other/Unknown,2.0,High School,B,Bachelors,16,16,16.0,16.0,1272420,1418100,145680,312000.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q2-Low Need,Q3-Moderate Unmet,Expensive,0.535752401280683,0.024280242802428024,1.511472158478255,Severe Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,0.0,Stable (±1),2009,8,Summer,Summer 2009,0,1,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
8008321,18,F,BGD 1,N,N,Music Performance,N,,,,200908,ENGL 1101,B,MATH 1111,B,MUSC 1100,A,,,,,,,201002,ENGL 1102,B,ITDS 2735,A,,,,,,,,,On Campus,1,666.0,3.8,SCHOOL 83,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,14,14,14.0,14.0,1305120,1418100,112980,281400.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q2-Low Need,Q3-Moderate Unmet,Affordable,0.5249956762183573,0.01883018830188302,1.5061654879164743,Severe Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,0.0,Stable (±1),2009,8,Summer,Summer 2009,0,0,0,Continuing-Generation,Out-of-State,Very Distant (300+),0,1,1,Single Factor
7950725,18,F,BGD 1,Y,N,French,N,,1070.0,1070.0,201008,ENGL 1101,B,MUSC 1100,B,FREN 1002,A,JAPN 1001,A,,,,,201102,MATH 1111,B,ANTH 1105I,A,ENGL 1102,A,FREN 2001,A,ITDS 2735,A,POLS 1101,A,On Campus,1,69.0,3.92,SCHOOL 87,2.0,High School,2.0,High School,B,Bachelors,15,15,18.0,18.0,0,0,166380,0.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q3-Above Avg,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.027730277302773026,1.398345711577726,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,3.0,Minor Increase (1-3),2010,8,Summer,Summer 2010,1,1,1,First-Generation,In-State,Regional (25-100),0,0,1,Single Factor
7986034,17,F,BGD 1,Y,N,Early Childhood Education,N,,840.0,830.0,201008,ENGL 1101,B,HIST 2111,B,MATH 1111,B,SPAN 1001,A,,,,,201102,BIOL 1215K,B,CPSC 1105,A,ENGL 1102,A,MUSC 1100,A,,,,,Off Campus,1,69.0,3.42,SCHOOL 10,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,14,14,16.0,16.0,0,0,0,0.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q3-Above Avg,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,2.0,Minor Increase (1-3),2010,8,Summer,Summer 2010,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7805963,18,F,BGD 1,Y,N,Accounting,N,,,,200508,ENVS 1105,B,HIST 2111,B,ARTH 1100,A,POLS 1101,A,,,,,200602,ENGL 1101,B,ITDS 2735,A,MATH 1111,A,,,,,,,Off Campus,1,69.0,3.92,SCHOOL 11,1.0,Middle School/Junior High,1.0,Middle School/Junior High,B,Bachelors,15,15,15.0,15.0,282960,1151640,868680,-5220.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,,0,High EFC (>$810k),High EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42424101813457293,0.14478144781447813,1.2794595703200948,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,0.0,Stable (±1),2005,8,Summer,Summer 2005,1,1,1,First-Generation,In-State,Regional (25-100),0,0,1,Single Factor
8008602,18,F,BGD 2,Y,N,Psychology,Spanish,,930.0,910.0,200908,ENVS 1105I,B,HIST 1112I,B,GEOG 1101I,A,PSYC 1101,A,,,,,201002,ENGL 1101,B,SPAN 1002,A,,,,,,,,,Off Campus,1,69.0,3.06,SCHOOL 10,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,15,15,13.0,9.0,0,1324500,1397520,-417420.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q2-Below Avg,Q1-Lowest,1,High EFC (>$810k),High EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.2793416040597146,0.23292232922329223,1.0464192748364223,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-6.0,Major Drop (>3 hrs),2009,8,Summer,Summer 2009,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7841153,18,M,BGD 1,Y,N,Theatre Arts,N,,1120.0,1110.0,200908,GEOG 1101I,B,HIST 1112I,B,ENVS 1105I,A,,,,,,,201002,CPSC 1105,B,COMM 1110,A,ENGL 1102,A,,,,,,,On Campus,1,150.0,3.37,SCHOOL 295,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,16,16,16.0,16.0,411540,1418100,1006560,-5880.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q3-Above Avg,Q3-Above Avg,0,High EFC (>$810k),High EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42400901033911104,0.16776167761677616,1.256247332722335,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,0.0,Stable (±1),2009,8,Summer,Summer 2009,0,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7792727,18,F,BGD 6,Y,N,Undeclared,N,,1180.0,1190.0,201008,GEOL 1110,B,HIST 1112,B,ECON 2106,A,MATH 1111,A,,,,,201102,BIOL 1215K,B,COMM 1110,A,POLS 1101,A,,,,,,,Off Campus,1,0.0,3.4,SCHOOL 2,,No Information,,No Information,B,Bachelors,15,15,13.0,13.0,0,0,0,0.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q3-Above Avg,Q4-Highest,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-2.0,Minor Drop (1-3),2010,8,Summer,Summer 2010,0,0,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
8016358,18,F,BGD 1,Y,N,Theatre Arts,N,28.0,1210.0,1260.0,200608,HIST 1111,B,THEA 1100,B,,,,,,,,,200702,ENGL 1102,B,PSYC 1101,A,,,,,,,,,Off Campus,1,150.0,2.58,SCHOOL 259,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,13,12,13.0,13.0,783180,1176420,393240,326520.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q1-Lowest,Q4-Highest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q2-Low Need,Q3-Moderate Unmet,Expensive,0.5408565727808454,0.06554065540655407,1.4753159173742914,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,1.0,Stable (±1),2006,8,Summer,Summer 2006,0,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7845970,18,F,BGD 1,Y,N,Political Science,Accounting,,1190.0,1190.0,200708,HIST 1111,B,POLS 1101,B,SPAN 1002,A,,,,,,,200802,HIST 2111,B,LEAD 1705,A,THEA 1100,A,,,,,,,Off Campus,0,69.0,3.06,SCHOOL 1,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,14,14,14.0,14.0,1102500,1245480,142980,397020.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q2-Below Avg,Q4-Highest,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q2-Low Need,Q3-Moderate Unmet,Expensive,0.5656392236597332,0.023830238302383025,1.54180898535735,Severe Stress,12000,12000,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,0.0,Stable (±1),2007,8,Summer,Summer 2007,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7790851,18,F,BGD 1,Y,N,Accounting,N,,960.0,950.0,200708,HIST 2111,B,THEA 1100,B,ENGL 1101,A,,,,,,,200802,ENGL 1102,B,ITDS 2735,A,ITDS 2746,A,,,,,,,Off Campus,1,69.0,3.93,SCHOOL 11,2.0,High School,3.0,College/Beyond,B,Bachelors,13,13,16.0,12.0,381240,1189920,808680,54360.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q2-Below Avg,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q2-Low Unmet,Very Affordable,0.4451849945794542,0.13478134781347814,1.310403646765976,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,-1.0,Minor Drop (1-3),2007,8,Summer,Summer 2007,1,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7786561,18,F,BGD 1,Y,N,Biology,N,,1160.0,1150.0,200708,HIST 2111,B,MATH 1113,B,PSYC 1101,A,,,,,,,200802,ENGL 1102,B,COMM 1110,A,ITDS 2735,A,,,,,,,Off Campus,1,69.0,3.75,SCHOOL 11,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,15,15,13.0,13.0,706200,1297440,591240,298380.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q4-Highest,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q2-Low Need,Q3-Moderate Unmet,Affordable,0.5309646040470596,0.09854098540985409,1.4324236186372055,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-2.0,Minor Drop (1-3),2007,8,Summer,Summer 2007,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7885970,18,M,BGD 1,Y,N,Communication,N,,,,200508,HIST 2112,B,THEA 1100,B,ENGL 1102,A,MATH 1101,A,,,,,200602,POLS 1101,B,COMM 1110,A,SPAN 1001,A,,,,,,,On Campus,1,138.0,3.79,SCHOOL 42,3.0,College/Beyond,4.0,Other/Unknown,B,Bachelors,12,12,15.0,15.0,0,0,0,0.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,3.0,Minor Increase (1-3),2005,8,Summer,Summer 2005,0,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7967485,18,F,BGD 1,Y,N,English and Secondary Ed,N,,1160.0,1150.0,200708,HIST 2112,B,SPAN 1002,B,MATH 1101,A,THEA 1100,A,,,,,200802,ENVS 1105,B,ENGL 1102,A,POLS 2401,A,,,,,,,On Campus,1,138.0,3.04,SCHOOL 315,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,16,16,15.0,15.0,0,0,0,0.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q2-Below Avg,Q4-Highest,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-1.0,Minor Drop (1-3),2007,8,Summer,Summer 2007,0,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7876337,18,F,BGD 3,Y,N,Pre-Nursing,N,,1210.0,1220.0,201008,STAT 1127,B,POLS 1101,B,ENGL 1101,A,ITDS 2735,A,MATH 1101,A,,,201102,MUSC 1100,B,CHEM 1151,A,CHEM 1151L,A,SOCI 1101,A,,,,,On Campus,1,0.0,3.6,SCHOOL 130,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,13,13,17.0,17.0,0,0,0,0.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q4-Highest,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,4.0,Major Increase (>3),2010,8,Summer,Summer 2010,0,0,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
7908669,18,F,BGD 1,Y,N,Pre-Nursing,N,,490.0,,200808,ARTH 1100,C,ENGL 1101,B,HIST 2112,A,MATH 1101,A,,,,,200902,COMM 1110,B,ENGL 1102,A,ITDS 2749,A,,,,,,,Off Campus,0,69.0,3.2,SCHOOL 130,3.0,College/Beyond,2.0,High School,B,Bachelors,15,15,7.0,7.0,0,1355760,2020440,-347580.0,1,On Track (15+ hrs),0,Warning (C),0,Manageable (<$469k),0,0,1-Low Risk,Q2-Below Avg,,0,High EFC (>$810k),High EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.3038922471431404,0.33674336743367433,0.9671488797094661,Moderate Stress,12000,12000,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-8.0,Major Drop (>3 hrs),2008,8,Summer,Summer 2008,0,1,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7877423,18,M,BGD 1,Y,N,English Language/Literature,Political Science,,1300.0,1300.0,200508,ASTR 1105,C,COMM 1110,B,FREN 1001,B,MUSC 1100,B,,,,,200602,HIST 2112,B,ENGL 1102,A,POLS 1101,A,,,,,,,Off Campus,1,69.0,2.87,SCHOOL 1,2.0,High School,2.0,High School,B,Bachelors,15,12,12.0,12.0,776340,1151640,375300,388860.0,0,Behind (<15 hrs),0,Warning (C),0,Manageable (<$469k),0,0,1-Low Risk,Q1-Lowest,Q4-Highest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q2-Low Need,Q3-Moderate Unmet,Expensive,0.562770763643113,0.06255062550625506,1.5002201381368578,Severe Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,0.0,Stable (±1),2005,8,Summer,Summer 2005,1,1,1,First-Generation,In-State,Regional (25-100),0,0,1,Single Factor
7906538,18,F,BGD 1,Y,N,Art,N,22.0,,1030.0,200708,BIOL 1125,C,ENGL 1101,B,MATH 1111,B,,,,,,,200802,MUSC 1100,B,ENGL 1102,A,HIST 2112,A,,,,,,,Off Campus,1,69.0,3.14,SCHOOL 11,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,15,15,15.0,15.0,0,1189920,1314600,-326880.0,1,On Track (15+ hrs),0,Warning (C),0,Manageable (<$469k),0,0,1-Low Risk,Q2-Below Avg,Q3-Above Avg,0,High EFC (>$810k),High EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.3111688552735372,0.21910219102191023,1.092066664251627,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,0.0,Stable (±1),2007,8,Summer,Summer 2007,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7976846,18,F,BGD 1,Y,N,Middle Grades Education,N,20.0,970.0,950.0,200708,BIOL 1125,C,ENGL 1101,B,COMM 1110,A,MUSC 1100,A,,,,,200802,HIST 2112,B,ENGL 1102,A,SPAN 1001,A,,,,,,,Off Campus,1,69.0,3.43,SCHOOL 129,2.0,High School,2.0,High School,B,Bachelors,12,12,12.0,12.0,664380,1285860,621480,337500.0,0,Behind (<15 hrs),0,Warning (C),0,Manageable (<$469k),0,0,1-Low Risk,Q3-Above Avg,Q2-Below Avg,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q2-Low Need,Q3-Moderate Unmet,Expensive,0.5447163388326212,0.1035810358103581,1.441135303022263,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,0.0,Stable (±1),2007,8,Summer,Summer 2007,1,1,1,First-Generation,In-State,Regional (25-100),0,0,1,Single Factor
8017402,18,F,BGD 3,Y,N,Nursing,N,22.0,500.0,1030.0,200508,CHEM 1151,C,CHEM 1151L,B,MATH 1111,B,COMM 1110,A,ENGL 1101,A,,,200602,ARTH 1100,B,ENGL 1102,A,HIST 2112,A,,,,,,,On Campus,1,90.0,3.19,SCHOOL 41,4.0,Other/Unknown,3.0,College/Beyond,B,Bachelors,15,15,16.0,16.0,0,0,0,0.0,1,On Track (15+ hrs),0,Warning (C),0,Manageable (<$469k),0,0,1-Low Risk,Q2-Below Avg,Q3-Above Avg,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,1.0,Stable (±1),2005,8,Summer,Summer 2005,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
